Precision	Recall	PR_thres
0.8387290167865707	0.602238484718037	0.147
0.8396396396396396	0.6018080068876452	0.148
0.8405535499398316	0.6013775290572535	0.149
0.8403614457831325	0.6005165733964701	0.15
0.8417874396135265	0.6000860955660784	0.151
0.8419452887537994	0.5962117950925527	0.152
0.8427787934186471	0.5953508394317693	0.153
0.8437118437118437	0.5949203616013775	0.154
0.8446483180428135	0.5944898837709858	0.155
0.8461538461538461	0.5919070167886353	0.156
0.8475308641975309	0.591046061127852	0.157
0.8476780185758513	0.589324149806285	0.158
0.8501243781094527	0.5884631941455015	0.159
0.851875	0.5867412828239346	0.16
0.852294154619736	0.5837279380111924	0.161
0.8534428300694883	0.5815755488592338	0.162
0.8532574320050601	0.5807145931984503	0.163
0.8530534351145038	0.5772707705553164	0.164
0.8549520766773163	0.5759793370641412	0.165
0.8564102564102564	0.5751183814033577	0.166
0.8571428571428571	0.5733964700817907	0.167
0.8573273079406069	0.5716745587602239	0.168
0.8590909090909091	0.5695221696082652	0.169
0.8600260416666666	0.5686612139474817	0.17
0.8600392413342054	0.5660783469651313	0.171
0.8613666228646518	0.5643564356435643	0.172
0.8622280817402769	0.5630650021523892	0.173
0.8621603711066932	0.560051657339647	0.174
0.8620689655172413	0.5596211795092553	0.175
0.8623670212765957	0.55832974601808	0.176
0.8628495339547271	0.5578992681876883	0.177
0.8623914495657983	0.5557468790357296	0.178
0.864247311827957	0.553594489883771	0.179
0.8648285137861466	0.553594489883771	0.18
0.8660351826792964	0.5510116229014206	0.181
0.8667573079537729	0.5488592337494619	0.182
0.8668941979522184	0.5467068445975032	0.183
0.8685831622176592	0.5462763667671114	0.184
0.8701030927835052	0.5449849332759363	0.185
0.872060857538036	0.5428325441239776	0.186
0.8717059639389736	0.5411106328024107	0.187
0.8732590529247911	0.5398191993112355	0.188
0.8745620182200421	0.537236332328885	0.189
0.875	0.5363753766681016	0.19
0.8765867418899859	0.5350839431769264	0.191
0.8775654635527247	0.5337925096857512	0.192
0.8781006378454996	0.5333620318553595	0.193
0.879800853485064	0.532501076194576	0.194
0.8807994289793005	0.5312096427034008	0.195
0.882605583392985	0.530779164873009	0.196
0.882183908045977	0.5286267757210503	0.197
0.8835021707670043	0.5256134309083083	0.198
0.8829941860465116	0.5230305639259578	0.199
0.8838568298027758	0.5208781747739991	0.2
0.8856304985337243	0.5200172191132156	0.201
0.8865979381443299	0.5182953077916488	0.202
0.8878228782287823	0.517864829961257	0.203
0.8903703703703704	0.5174343521308653	0.204
0.8909495548961425	0.5170038743004736	0.205
0.8913690476190477	0.5157124408092983	0.206
0.8931240657698056	0.5144210073181231	0.207
0.8937125748502994	0.5139905294877314	0.208
0.8941441441441441	0.5126990959965562	0.209
0.8947368421052632	0.5122686181661644	0.21
0.8954100827689992	0.5122686181661644	0.211
0.8963691376701967	0.5101162290142057	0.212
0.8967350037965072	0.5083943176926389	0.213
0.897943640517898	0.5075333620318554	0.214
0.8978658536585366	0.5071028842014637	0.215
0.8982402448355011	0.5053809728798967	0.216
0.8981623277182236	0.504950495049505	0.217
0.8986175115207373	0.5036590615583297	0.218
0.9006163328197226	0.503228583727938	0.219
0.9024012393493416	0.501506672406371	0.22
0.9037267080745341	0.5010761945759793	0.221
0.9064692127825409	0.5006457167455876	0.222
0.9077404222048475	0.49978476108480413	0.223
0.9081632653061225	0.49806284976323717	0.224
0.909234411996843	0.4959104606112785	0.225
0.9091627172195893	0.4954799827808868	0.226
0.9097387173396675	0.4946190271201033	0.227
0.90945194598888	0.4928971157985364	0.228
0.9121405750798722	0.4916056823073612	0.229
0.9117882919005613	0.4894532931554025	0.23
0.9117174959871589	0.48902281532501074	0.231
0.912308930008045	0.4881618596642273	0.232
0.9136400322841001	0.48730090400344384	0.233
0.91417004048583	0.4860094705122686	0.234
0.9138911454102355	0.48428755919070166	0.235
0.9152404237978811	0.48342660352991823	0.236
0.9156429156429157	0.48127421437795953	0.237
0.9161873459326212	0.4799827808867843	0.238
0.9159802306425041	0.47869134739560915	0.239
0.9172870140612076	0.4773999139044339	0.24
0.9185369908561929	0.47567800258286697	0.241
0.9184013322231473	0.4748170469220835	0.242
0.9189640768588136	0.4735256134309083	0.243
0.9207419898819561	0.47008179078777446	0.244
0.9213197969543148	0.46879035729659924	0.245
0.9226847918436704	0.467498923805424	0.247
0.924061433447099	0.4662074903142488	0.248
0.9245929734361611	0.4644855789926819	0.249
0.9253859348198971	0.4644855789926819	0.251
0.9257981018119068	0.46190271201033145	0.252
0.9281385281385282	0.4614722341799397	0.253
0.9288811795316565	0.46104175634954797	0.254
0.9312445604873804	0.4606112785191563	0.255
0.9319965126416739	0.46018080068876455	0.256
0.9325744308231173	0.4584588893671976	0.257
0.9340949033391915	0.4575979337064141	0.258
0.9345711759504863	0.4550150667240637	0.259
0.9342222222222222	0.4524321997417133	0.26
0.9341637010676157	0.45200172191132154	0.262
0.9346463742166518	0.44941885492897116	0.263
0.9344703770197487	0.44812742143779594	0.264
0.9343525179856115	0.44726646577701246	0.265
0.9359783588818755	0.44683598794662077	0.266
0.9375565610859729	0.4459750322858373	0.267
0.9392014519056261	0.44554455445544555	0.268
0.9405850091407678	0.4429616874730951	0.269
0.9402573529411765	0.4403788204907447	0.27
0.9401473296500921	0.43951786482996125	0.271
0.9398148148148148	0.43693499784761086	0.272
0.9414498141263941	0.4360740421868274	0.273
0.9413953488372093	0.43564356435643564	0.274
0.9421641791044776	0.43478260869565216	0.275
0.942110177404295	0.4343521308652604	0.276
0.9420560747663551	0.4339216530348687	0.277
0.9428303655107779	0.43306069737408526	0.278
0.9454374412041392	0.4326302195436935	0.279
0.946124763705104	0.43090830822212656	0.28
0.9469194312796209	0.4300473525613431	0.281
0.9485714285714286	0.4287559190701679	0.282
0.9484732824427481	0.42789496340938443	0.283
0.9483747609942639	0.42703400774860095	0.285
0.9482758620689655	0.42617305208781747	0.286
0.9490874159462056	0.425312096427034	0.287
0.9490384615384615	0.42488161859664225	0.288
0.9498069498069498	0.4235901851054671	0.289
0.9497584541062802	0.42315970727507535	0.29
0.9495145631067962	0.42100731812311665	0.291
0.9493670886075949	0.4197158846319415	0.292
0.9510763209393346	0.41842445114076626	0.293
0.951028403525955	0.4179939733103745	0.294
0.9509803921568627	0.4175634954799828	0.295
0.9508840864440079	0.4167025398191993	0.296
0.9507874015748031	0.4158415841584158	0.297
0.950592885375494	0.4141196728368489	0.298
0.9504950495049505	0.41325871717606544	0.299
0.9512437810945273	0.4115368058544985	0.3
0.952047952047952	0.4102453723633233	0.301
0.953	0.4102453723633233	0.302
0.9539078156312625	0.4098148945329316	0.303
0.9538152610441767	0.4089539388721481	0.304
0.9556451612903226	0.4080929832113646	0.305
0.9555106167846309	0.4068015497201894	0.306
0.9553299492385787	0.4050796383986225	0.307
0.955193482688391	0.40378820490744727	0.308
0.9551478083588175	0.40335772707705553	0.309
0.9550102249488752	0.4020662935858803	0.31
0.95496417604913	0.40163581575548857	0.311
0.9548717948717949	0.40077486009470514	0.312
0.9558067831449126	0.4003443822643134	0.313
0.9567901234567902	0.4003443822643134	0.314
0.9567010309278351	0.3994834266035299	0.315
0.9566563467492261	0.3990529487731382	0.316
0.9566115702479339	0.39862247094274644	0.317
0.9565217391304348	0.39776151528196296	0.318
0.9573361082206036	0.39603960396039606	0.319
0.9572916666666667	0.3956091261300043	0.32
0.9582463465553236	0.3951786482996126	0.321
0.9592050209205021	0.39474817046922084	0.322
0.9601259181532005	0.39388721480843736	0.324
0.9600840336134454	0.3934567369780456	0.325
0.9600420609884333	0.3930262591476539	0.326
0.959915611814346	0.3917348256564787	0.327
0.959830866807611	0.39087386999569523	0.328
0.9596174282678002	0.38872148084373653	0.329
0.9605543710021321	0.38786052518295305	0.33
0.961456102783726	0.3865690916917779	0.331
0.9613733905579399	0.3857081360309944	0.332
0.9612068965517241	0.38398622470942745	0.333
0.9622437971952535	0.38398622470942745	0.334
0.9621212121212122	0.3826947912182523	0.335
0.9619978284473398	0.38140335772707706	0.336
0.9619151251360174	0.3805424020662936	0.337
0.9617486338797814	0.3788204907447266	0.339
0.9627192982456141	0.3779595350839432	0.34
0.9626373626373627	0.3770985794231597	0.341
0.9625962596259626	0.376668101592768	0.342
0.9624309392265193	0.374946190271201	0.343
0.9623477297895903	0.37408523461041754	0.344
0.9622222222222222	0.3727938011192424	0.345
0.9621802002224694	0.37236332328885063	0.346
0.9620958751393534	0.37150236762806715	0.347
0.9620535714285714	0.3710718897976754	0.348
0.9618834080717489	0.36934997847610845	0.349
0.9629213483146067	0.36891950064571677	0.35
0.9650112866817155	0.3680585449849333	0.352
0.9649321266968326	0.3671975893241498	0.353
0.9659477866061293	0.36633663366336633	0.354
0.9669703872437357	0.36547567800258285	0.355
0.9680365296803652	0.3650452001721911	0.356
0.9678530424799081	0.36289281102023246	0.357
0.967816091954023	0.3624623331898407	0.358
0.967741935483871	0.36160137752905724	0.36
0.9676300578034682	0.360309944037882	0.361
0.96875	0.360309944037882	0.362
0.9686411149825784	0.35901851054670686	0.363
0.9696969696969697	0.3581575548859234	0.364
0.9707602339181286	0.3572965992251399	0.365
0.9741784037558685	0.3572965992251399	0.366
0.9741480611045829	0.35686612139474816	0.367
0.9741176470588235	0.3564356435643564	0.368
0.9752066115702479	0.35557468790357294	0.369
0.9750889679715302	0.35385277658200603	0.37
0.9761336515513126	0.3521308652604391	0.371
0.9760765550239234	0.3512699095996556	0.372
0.9760191846522782	0.35040895393887217	0.373
0.9758454106280193	0.34782608695652173	0.374
0.9757869249394673	0.34696513129573825	0.375
0.9769417475728155	0.3465346534653465	0.376
0.9768856447688564	0.3456736978045631	0.377
0.9779951100244498	0.34438226431338786	0.379
0.9779411764705882	0.3435213086526044	0.38
0.977859778597786	0.34222987516142916	0.381
0.9777777777777777	0.340938441670254	0.382
0.9777503090234858	0.34050796383986226	0.383
0.977639751552795	0.3387860525182953	0.384
0.9788557213930348	0.3387860525182953	0.385
0.9788029925187033	0.3379250968575118	0.386
0.9787234042553191	0.33663366336633666	0.387
0.9786432160804021	0.33534222987516143	0.388
0.9786163522012579	0.3349117520447697	0.389
0.9785894206549118	0.33448127421437795	0.39
0.9796696315120712	0.33189840723202757	0.391
0.9796178343949045	0.3310374515712441	0.392
0.9795134443021767	0.32931554024967713	0.394
0.9794344473007712	0.3280241067585019	0.395
0.9794079794079794	0.3275936289281102	0.397
0.979328165374677	0.326302195436935	0.398
0.9792477302204928	0.3250107619457598	0.399
0.9804941482444733	0.32458028411536805	0.4
0.9804432855280313	0.32371932845458457	0.402
0.9804177545691906	0.3232888506241929	0.404
0.981651376146789	0.3224278949634094	0.405
0.9828947368421053	0.3215669393026259	0.406
0.9828269484808454	0.3202755058114507	0.407
0.9828042328042328	0.31984502798105896	0.408
0.9827814569536424	0.3194145501506672	0.409
0.9827357237715804	0.3185535944898838	0.411
0.9827127659574468	0.31812311665949206	0.412
0.9826666666666667	0.3172621609987086	0.413
0.9839786381842457	0.3172621609987086	0.414
0.983957219251337	0.31683168316831684	0.416
0.9839142091152815	0.31597072750753336	0.418
0.9838926174496644	0.3155402496771416	0.419
0.9851752021563343	0.31467929401635814	0.42
0.9851551956815114	0.3142488161859664	0.421
0.9851351351351352	0.3138183383555747	0.422
0.9851150202976996	0.31338786052518297	0.425
0.9850746268656716	0.3125269048643995	0.426
0.9850340136054422	0.311665949203616	0.428
0.984993178717599	0.31080499354283253	0.429
0.9849315068493151	0.30951356005165737	0.43
0.9849108367626886	0.3090830822212656	0.431
0.984869325997249	0.30822212656048215	0.433
0.9848066298342542	0.3069306930693069	0.434
0.9847856154910097	0.3065002152389152	0.435
0.9847222222222223	0.30520878174773997	0.436
0.9846582984658299	0.3039173482565648	0.437
0.9846153846153847	0.3030563925957813	0.438
0.9859943977591037	0.3030563925957813	0.439
0.9859353023909986	0.3017649591046061	0.44
0.9858557284299858	0.3000430477830392	0.441
0.9871794871794872	0.29832113646147224	0.442
0.9885877318116976	0.29832113646147224	0.443
0.9885386819484241	0.297029702970297	0.444
0.9884892086330935	0.29573826947912185	0.445
0.9884726224783862	0.2953077916487301	0.446
0.9884393063583815	0.29444683598794663	0.447
0.9884225759768451	0.2940163581575549	0.449
0.9884057971014493	0.29358588032716315	0.45
0.988388969521045	0.2931554024967714	0.451
0.9883720930232558	0.29272492466637967	0.452
0.9883381924198251	0.2918639690055962	0.453
0.9883211678832117	0.29143349117520445	0.454
0.9882869692532943	0.290572535514421	0.456
0.9897209985315712	0.2901420576840293	0.457
0.9896907216494846	0.2892811020232458	0.458
0.9896755162241888	0.28885062419285407	0.459
0.9896449704142012	0.2879896685320706	0.46
0.9896296296296296	0.28755919070167885	0.461
0.9895988112927192	0.28669823504089537	0.462
0.9895522388059701	0.2854068015497202	0.463
0.9895209580838323	0.2845458458889367	0.464
0.9895052473763118	0.284115368058545	0.466
0.9894736842105263	0.2832544123977615	0.467
0.9894419306184012	0.282393456736978	0.468
0.9893778452200304	0.2806715454154111	0.469
0.9893617021276596	0.2802410675850194	0.47
0.989345509893455	0.27981058975462764	0.471
0.9892966360856269	0.2785191562634524	0.472
0.9892638036809815	0.27765820060266894	0.473
0.9892307692307692	0.2767972449418855	0.475
0.9891808346213292	0.2755058114507103	0.477
0.9891304347826086	0.27421437795953507	0.478
0.9890795631825273	0.2729229444683599	0.479
0.9890625	0.27249246663796817	0.48
0.989010989010989	0.27120103314679295	0.481
0.9889937106918238	0.2707705553164012	0.482
0.9889589905362776	0.2699095996556177	0.483
0.9889415481832543	0.269479121825226	0.485
0.9889240506329114	0.26904864399483425	0.486
0.9888888888888889	0.2681876883340508	0.487
0.9888712241653418	0.2677572105036591	0.489
0.988835725677831	0.2668962548428756	0.49
0.9888178913738019	0.26646577701248386	0.493
0.9887640449438202	0.26517434352130864	0.494
0.9887459807073955	0.2647438656909169	0.495
0.9887278582930756	0.26431338786052516	0.496
0.9887096774193549	0.2638829100301334	0.498
0.9902755267423015	0.26302195436935	0.499
0.990228013029316	0.2617305208781748	0.5
0.9917898193760263	0.2600086095566078	0.503
0.9917763157894737	0.2595781317262161	0.506
0.9917627677100495	0.2591476538958244	0.507
0.9917491749174917	0.25871717606543265	0.508
0.9917355371900827	0.2582866982350409	0.509
0.9917081260364843	0.25742574257425743	0.51
0.9916943521594684	0.2569952647438657	0.511
0.991652754590985	0.25570383125269047	0.513
0.9916387959866221	0.25527335342229873	0.515
0.9916107382550335	0.2544123977615153	0.516
0.9915254237288136	0.25182953077916487	0.517
0.9915110356536503	0.2513990529487731	0.518
0.9914965986394558	0.2509685751183814	0.521
0.9914529914529915	0.2496771416272062	0.524
0.9914236706689536	0.24881618596642274	0.525
0.9913793103448276	0.24752475247524752	0.526
0.9913344887348353	0.24623331898407233	0.528
0.9913194444444444	0.2458028411536806	0.531
0.9912739965095986	0.24451140766250537	0.532
0.9912280701754386	0.24321997417133018	0.534
0.9912126537785588	0.24278949634093844	0.535
0.9911816578483245	0.24192854068015499	0.536
0.9911504424778761	0.2410675850193715	0.537
0.9911347517730497	0.24063710718897977	0.538
0.9910714285714286	0.23891519586741283	0.539
0.992818671454219	0.23805424020662935	0.54
0.9928057553956835	0.2376237623762376	0.541
0.9945553539019963	0.23590185105467068	0.543
0.9945454545454545	0.23547137322427894	0.544
0.994535519125683	0.23504089539388723	0.545
0.9945155393053017	0.23417993973310375	0.546
0.9944954128440368	0.23331898407232027	0.547
0.9944852941176471	0.23288850624192853	0.548
0.9944649446494465	0.23202755058114508	0.55
0.9944547134935305	0.23159707275075334	0.551
0.9944444444444445	0.2311665949203616	0.553
0.994413407821229	0.2298751614291864	0.554
0.9944029850746269	0.22944468359879466	0.556
0.9943820224719101	0.22858372793801118	0.557
0.9943714821763602	0.22815325010761947	0.559
0.994328922495274	0.2264313387860525	0.56
0.9943074003795066	0.22557038312526906	0.561
0.9942857142857143	0.22470942746448558	0.562
0.994263862332696	0.2238484718037021	0.563
0.9942418426103646	0.22298751614291865	0.564
0.9941860465116279	0.22083512699095997	0.565
0.9941634241245136	0.2199741713301765	0.566
0.9941520467836257	0.21954369349978475	0.567
0.994140625	0.219113215669393	0.568
0.9941291585127201	0.2186827378390013	0.569
0.9941176470588236	0.21825226000860956	0.57
0.994059405940594	0.2160998708566509	0.572
0.9960159362549801	0.2152389151958674	0.573
0.9960079840319361	0.21480843736547567	0.574
0.9959919839679359	0.21394748170469222	0.575
0.9959758551307847	0.21308652604390874	0.576
0.9959595959595959	0.21222557038312526	0.577
0.9959514170040485	0.21179509255273354	0.579
0.9959432048681541	0.2113646147223418	0.58
0.9959349593495935	0.21093413689195006	0.581
0.9959100204498977	0.20964270340077487	0.582
0.9959016393442623	0.20921222557038313	0.583
0.9958932238193019	0.2087817477399914	0.585
0.9958847736625515	0.20835126990959965	0.586
0.9958762886597938	0.2079207920792079	0.587
0.9958592132505176	0.20705983641842446	0.588
0.995850622406639	0.20662935858803272	0.589
0.9958333333333333	0.20576840292724924	0.59
0.9957894736842106	0.20361601377529057	0.592
0.9957537154989384	0.20189410245372363	0.593
0.9957264957264957	0.20060266896254844	0.594
0.9978401727861771	0.19888075764098148	0.595
0.9978260869565218	0.1975893241498063	0.596
0.9978165938864629	0.1967283684890228	0.597
0.9978070175438597	0.19586741282823936	0.599
0.9977728285077951	0.1928540680154972	0.6
0.9977578475336323	0.19156263452432198	0.601
0.9977426636568849	0.1902712010331468	0.603
0.997737556561086	0.18984072320275505	0.604
0.9977272727272727	0.1889797675419716	0.605
0.9977116704805492	0.18768833405079638	0.606
0.9977064220183486	0.18725785622040464	0.607
0.9976958525345622	0.1863969005596212	0.608
0.9976851851851852	0.1855359448988377	0.609
0.9976744186046511	0.18467498923805423	0.61
0.9976689976689976	0.18424451140766251	0.612
0.9976580796252927	0.18338355574687903	0.613
0.9976470588235294	0.18252260008609555	0.614
0.9976415094339622	0.18209212225570384	0.615
0.9976359338061466	0.1816616444253121	0.617
0.9976303317535545	0.18123116659492036	0.618
0.997624703087886	0.18080068876452862	0.619
0.9976133651551312	0.17993973310374517	0.62
0.9976076555023924	0.17950925527335343	0.621
0.9976019184652278	0.1790787774429617	0.623
0.9975961538461539	0.17864829961256995	0.624
0.9975903614457832	0.1782178217821782	0.627
0.9975786924939467	0.17735686612139476	0.628
0.9975550122249389	0.1756349547998278	0.629
0.9975429975429976	0.17477399913904434	0.63
0.9975308641975309	0.17391304347826086	0.631
0.9975247524752475	0.17348256564786912	0.632
0.9975186104218362	0.1730520878174774	0.635
0.9975062344139651	0.17219113215669393	0.636
1.0	0.17133017649591045	0.637
1.0	0.16874730951356004	0.638
1.0	0.16831683168316833	0.639
1.0	0.16745587602238485	0.64
1.0	0.1670253981919931	0.642
1.0	0.16573396470081792	0.643
1.0	0.16530348687042618	0.644
1.0	0.16487300904003444	0.646
1.0	0.1644425312096427	0.647
1.0	0.1631510977184675	0.648
1.0	0.16272061988807576	0.649
1.0	0.16142918639690057	0.651
1.0	0.1605682307361171	0.652
1.0	0.16013775290572535	0.653
1.0	0.1592767972449419	0.654
1.0	0.15884631941455016	0.655
1.0	0.15798536375376668	0.659
1.0	0.15755488592337494	0.66
1.0	0.1571244080929832	0.661
1.0	0.15669393026259149	0.662
1.0	0.15626345243219975	0.663
1.0	0.15540249677141627	0.664
1.0	0.15497201894102453	0.665
1.0	0.15411106328024107	0.667
1.0	0.15368058544984933	0.668
1.0	0.1519586741282824	0.669
1.0	0.15109771846749892	0.67
1.0	0.15023676280671544	0.671
1.0	0.149375807145932	0.672
1.0	0.14894532931554025	0.673
1.0	0.1485148514851485	0.674
1.0	0.14679294016358158	0.675
1.0	0.14636246233318984	0.677
1.0	0.1459319845027981	0.678
1.0	0.14507102884201464	0.679
1.0	0.1446405510116229	0.68
1.0	0.14377959535083942	0.682
1.0	0.14334911752044768	0.683
1.0	0.14162720619888075	0.684
1.0	0.1407662505380973	0.685
1.0	0.14033577270770556	0.686
1.0	0.13990529487731382	0.687
1.0	0.13947481704692208	0.688
1.0	0.13818338355574689	0.689
1.0	0.13689195006457167	0.69
1.0	0.13646147223417995	0.691
1.0	0.1360309944037882	0.692
1.0	0.13387860525182954	0.693
1.0	0.13301764959104606	0.694
1.0	0.13215669393026258	0.695
1.0	0.13129573826947913	0.698
1.0	0.1300043047783039	0.699
1.0	0.12914334911752046	0.7
1.0	0.12871287128712872	0.701
1.0	0.12828239345673698	0.704
1.0	0.12656048213517004	0.705
1.0	0.12440809298321137	0.706
1.0	0.12397761515281963	0.711
1.0	0.12354713732242789	0.714
1.0	0.12311665949203617	0.715
1.0	0.12139474817046922	0.716
1.0	0.12010331467929401	0.717
1.0	0.1188118811881188	0.718
1.0	0.11838140335772708	0.722
1.0	0.11795092552733534	0.724
1.0	0.11708996986655187	0.725
1.0	0.11665949203616013	0.726
1.0	0.11536805854498493	0.727
1.0	0.11407662505380974	0.729
1.0	0.113646147223418	0.73
1.0	0.11278519156263453	0.731
1.0	0.11235471373224279	0.733
1.0	0.11149375807145932	0.734
1.0	0.11106328024106758	0.735
1.0	0.11020232458028412	0.736
1.0	0.10934136891950065	0.737
1.0	0.10891089108910891	0.738
1.0	0.1076194575979337	0.739
1.0	0.10718897976754198	0.741
1.0	0.10675850193715024	0.744
1.0	0.10589754627636677	0.746
1.0	0.10546706844597503	0.747
1.0	0.10503659061558329	0.749
1.0	0.1037451571244081	0.75
1.0	0.10288420146362462	0.751
